"InvID","PlotID","Invdate","Treenum","Species","Bhage","Theight","Comment"
904,"0292-00011","1980-08-18 00:00:00",6,"PP",55,98,NA
904,"0292-00011","1980-08-18 00:00:00",7,"PP",57,95,NA
904,"0292-00011","1980-08-18 00:00:00",13,"PP",54,100,NA
905,"0292-00012","1980-08-18 00:00:00",20,"WF",50,115,NA
905,"0292-00012","1980-08-18 00:00:00",29,"WF",56,110,NA
905,"0292-00012","1980-08-18 00:00:00",-1,"SP",59,122,NA
906,"0292-00013","1980-08-18 00:00:00",3,"SP",49,96,NA
906,"0292-00013","1980-08-18 00:00:00",8,"SP",63,104,NA
906,"0292-00013","1980-08-18 00:00:00",-1,"SP",63,136,NA
907,"0292-00014","1980-08-19 00:00:00",1,"PP",62,166,NA
907,"0292-00014","1980-08-19 00:00:00",9,"SP",90,176,NA
907,"0292-00014","1980-08-19 00:00:00",24,"SP",95,130,NA
908,"0292-00015","1980-08-19 00:00:00",-1,"SP",67,115,NA
908,"0292-00015","1980-08-19 00:00:00",-2,"SP",60,114,NA
908,"0292-00015","1980-08-19 00:00:00",-3,"SP",61,110,NA
909,"0292-00016","1980-08-29 00:00:00",2,"PP",61,126,NA
909,"0292-00016","1980-08-29 00:00:00",23,"PP",69,126,NA
909,"0292-00016","1980-08-29 00:00:00",25,"PP",59,128,NA
910,"0292-00017","1980-08-29 00:00:00",8,"WF",66,120,NA
910,"0292-00017","1980-08-29 00:00:00",13,"WF",67,132,NA
910,"0292-00017","1980-08-29 00:00:00",-1,"PP",68,137,NA
988,"0292-00019","1981-07-13 00:00:00",3,"SP",54,113,NA
988,"0292-00019","1981-07-13 00:00:00",4,"SP",65,113,NA
988,"0292-00019","1981-07-13 00:00:00",5,"WF",59,103,NA
989,"0292-00020","1981-07-10 00:00:00",16,"SP",75,100,NA
989,"0292-00020","1981-07-10 00:00:00",-2,"WF",66,91,NA
990,"0292-00021","1981-07-09 00:00:00",18,"PP",62,134,NA
990,"0292-00021","1981-07-09 00:00:00",22,"WF",53,96,NA
991,"0292-00022","1981-07-08 00:00:00",5,"SP",62,124,NA
991,"0292-00022","1981-07-08 00:00:00",15,"WF",120,148,NA
991,"0292-00022","1981-07-08 00:00:00",21,"WF",92,130,NA
991,"0292-00022","1981-07-08 00:00:00",-3,"PP",85,124,NA
992,"0292-00023","1981-07-07 00:00:00",3,"SP",54,151,NA
992,"0292-00023","1981-07-07 00:00:00",12,"DF",52,94,NA
992,"0292-00023","1981-07-07 00:00:00",27,"SP",54,109,NA
993,"0292-00025","1981-07-06 00:00:00",14,"PP",72,194,NA
993,"0292-00025","1981-07-06 00:00:00",16,"PP",74,116,NA
993,"0292-00025","1981-07-06 00:00:00",-1,"SP",76,144,NA
2214,"0291-00029","1994-08-02 00:00:00",2,"WF",17.3999996185303,37,NA
911,"0295-00002","1980-08-12 00:00:00",14,"SP",58,116,NA
911,"0295-00002","1980-08-12 00:00:00",16,"PP",62,106,NA
911,"0295-00002","1980-08-12 00:00:00",-1,"SP",49,91,NA
1540,"0295-00002","1985-10-28 00:00:00",14,"SP",72,112,NA
1903,"0295-00002","1992-07-27 00:00:00",14,"SP",79,115,NA
912,"0295-00003","1980-08-13 00:00:00",2,"PP",53,125,NA
912,"0295-00003","1980-08-13 00:00:00",11,"PP",55,125,NA
912,"0295-00003","1980-08-13 00:00:00",13,"PP",54,102,NA
912,"0295-00003","1980-08-13 00:00:00",20,"PP",58,108,NA
1541,"0295-00003","1985-10-28 00:00:00",1,"IC",58,73,NA
1541,"0295-00003","1985-10-28 00:00:00",11,"PP",67,121,NA
1904,"0295-00003","1992-07-29 00:00:00",1,"IC",65,73,NA
1904,"0295-00003","1992-07-29 00:00:00",9,"DF",68,108,NA
1904,"0295-00003","1992-07-29 00:00:00",11,"PP",74,121,NA
913,"0295-00004","1980-08-13 00:00:00",17,"WF",69,115,NA
913,"0295-00004","1980-08-13 00:00:00",-1,"PP",67,137,NA
913,"0295-00004","1980-08-13 00:00:00",-2,"SP",55,122,NA
913,"0295-00004","1980-08-13 00:00:00",-3,"PP",58,121,NA
1542,"0295-00004","1985-10-28 00:00:00",10,"WF",78,138,NA
1542,"0295-00004","1985-10-28 00:00:00",14,"DF",71,130,NA
1905,"0295-00004","1992-07-30 00:00:00",7,"WF",91,126,NA
1905,"0295-00004","1992-07-30 00:00:00",10,"WF",95,132,NA
1905,"0295-00004","1992-07-30 00:00:00",14,"DF",95,129,NA
914,"0295-00005","1980-08-13 00:00:00",13,"PP",50,110,NA
914,"0295-00005","1980-08-13 00:00:00",14,"PP",59,113,NA
914,"0295-00005","1980-08-13 00:00:00",15,"PP",56,111,NA
1543,"0295-00005","1985-10-29 00:00:00",6,"SP",128,157,NA
1543,"0295-00005","1985-10-29 00:00:00",7,"DF",75,135,NA
1543,"0295-00005","1985-10-29 00:00:00",15,"PP",61,125,NA
1906,"0295-00005","1992-07-30 00:00:00",13,"PP",69,119,NA
1906,"0295-00005","1992-07-30 00:00:00",15,"PP",71,139,NA
915,"0295-00006","1980-08-14 00:00:00",21,"PP",67,124,NA
915,"0295-00006","1980-08-14 00:00:00",27,"PP",63,124,NA
915,"0295-00006","1980-08-14 00:00:00",28,"PP",66,130,NA
915,"0295-00006","1980-08-14 00:00:00",-1,"PP",66,142,NA
1544,"0295-00006","1985-10-29 00:00:00",21,"PP",64,136,NA
1907,"0295-00006","1992-07-31 00:00:00",27,"PP",79,134,NA
1907,"0295-00006","1992-07-31 00:00:00",49,"PP",69,128,NA
1907,"0295-00006","1992-07-31 00:00:00",50,"PP",77,141,NA
916,"0295-00007","1980-08-14 00:00:00",16,"PP",59,146,NA
916,"0295-00007","1980-08-14 00:00:00",17,"PP",63,129,NA
916,"0295-00007","1980-08-14 00:00:00",23,"PP",55,143,NA
1545,"0295-00007","1985-10-30 00:00:00",23,"PP",56,135,NA
1908,"0295-00007","1992-08-03 00:00:00",16,"PP",74,150,NA
1908,"0295-00007","1992-08-03 00:00:00",37,"PP",92,152,NA
1908,"0295-00007","1992-08-03 00:00:00",38,"PP",69,129,NA
917,"0295-00008","1980-08-15 00:00:00",-1,"SP",67,135,NA
917,"0295-00008","1980-08-15 00:00:00",-2,"PP",57,102,NA
1546,"0295-00008","1985-10-30 00:00:00",13,"WF",20,33,NA
1909,"0295-00008","1992-08-03 00:00:00",21,"PP",57,81,NA
918,"0295-00009","1980-08-15 00:00:00",28,"PP",69,106,NA
918,"0295-00009","1980-08-15 00:00:00",-1,"PP",60,115,NA
918,"0295-00009","1980-08-15 00:00:00",-2,"PP",61,114,NA
918,"0295-00009","1980-08-15 00:00:00",-3,"PP",68,105,NA
1547,"0295-00009","1985-10-29 00:00:00",23,"DF",55,117,NA
1547,"0295-00009","1985-10-29 00:00:00",28,"PP",68,117,NA
1910,"0295-00009","1992-08-04 00:00:00",4,"PP",63,107,NA
1910,"0295-00009","1992-08-04 00:00:00",23,"DF",83,128,NA
1910,"0295-00009","1992-08-04 00:00:00",28,"PP",82,124,NA
536,"0292-00006","1976-08-25 00:00:00",4,"WF",54,89,NA
536,"0292-00006","1976-08-25 00:00:00",9,"WF",62,98,NA
537,"0292-00007","1976-08-26 00:00:00",19,"WF",56,101,NA
997,"0292-00007","1981-08-19 00:00:00",15,"IC",91,108,NA
997,"0292-00007","1981-08-19 00:00:00",-1,"PP",65,121,NA
647,"0292-00008","1977-09-02 00:00:00",5,"DF",57,114,NA
647,"0292-00008","1977-09-02 00:00:00",18,"WF",65,103,NA
647,"0292-00008","1977-09-02 00:00:00",25,"DF",57,135,NA
998,"0292-00008","1981-08-19 00:00:00",-1,"SP",63,129,NA
999,"0301-00002","1981-08-17 00:00:00",-1,"DF",72,91,NA
539,"0301-00003","1976-08-23 00:00:00",6,"DF",41,96,NA
539,"0301-00003","1976-08-23 00:00:00",25,"WF",59,117,NA
1000,"0301-00003","1981-08-18 00:00:00",-1,"DF",60,101,NA
540,"0301-00004","1976-08-25 00:00:00",5,"DF",55,100,NA
1001,"0301-00004","1981-08-18 00:00:00",14,"WF",64,112,NA
541,"0301-00005","1976-08-25 00:00:00",8,"WF",88,125,NA
1002,"0301-00005","1981-08-18 00:00:00",-1,"SP",71,108,NA
1003,"0301-00009","1981-08-20 00:00:00",-1,"SP",68,102,NA
1003,"0301-00009","1981-08-20 00:00:00",-2,"SP",107,126,NA
649,"0301-00010","1977-09-01 00:00:00",12,"DF",52,93,NA
649,"0301-00010","1977-09-01 00:00:00",24,"WF",56,162,NA
649,"0301-00010","1977-09-01 00:00:00",28,"SP",63,105,NA
1086,"0310-00013","1982-09-03 00:00:00",1,"WF",53,99,NA
1086,"0310-00013","1982-09-03 00:00:00",28,"WF",49,112,NA
1086,"0310-00013","1982-09-03 00:00:00",34,"WF",61,108,NA
1254,"0320-00004","1983-08-17 00:00:00",10,"DF",53,74,NA
1254,"0320-00004","1983-08-17 00:00:00",21,"WF",45,73,NA
1254,"0320-00004","1983-08-17 00:00:00",24,"WF",54,68,NA
1254,"0320-00004","1983-08-17 00:00:00",29,"WF",49,66,NA
1254,"0320-00004","1983-08-17 00:00:00",36,"WF",48,72,NA
919,"0330-00031","1980-07-17 00:00:00",-1,"WF",44,72,NA
919,"0330-00031","1980-07-17 00:00:00",-2,"SP",49,106,NA
919,"0330-00031","1980-07-17 00:00:00",-3,"WF",37,82,NA
1548,"0330-00031","1985-10-16 00:00:00",7,"WF",51,83,NA
920,"0330-00032","1980-07-16 00:00:00",-1,"WF",59,106,NA
920,"0330-00032","1980-07-16 00:00:00",-2,"SP",66,130,NA
920,"0330-00032","1980-07-16 00:00:00",-3,"SP",87,153,NA
1549,"0330-00032","1985-10-15 00:00:00",16,"SP",92,155,NA
921,"0330-00033","1980-07-16 00:00:00",3,"SP",57,96,NA
921,"0330-00033","1980-07-16 00:00:00",-1,"DF",63,122,NA
1550,"0330-00033","1985-10-15 00:00:00",10,"SP",67,119,NA
922,"0330-00034","1980-07-16 00:00:00",12,"DF",50,114,NA
922,"0330-00034","1980-07-16 00:00:00",-1,"DF",62,115,NA
922,"0330-00034","1980-07-16 00:00:00",-2,"SP",71,120,NA
923,"0330-00035","1980-07-15 00:00:00",-1,"SP",67,129,NA
923,"0330-00035","1980-07-15 00:00:00",-2,"SP",54,96,NA
923,"0330-00035","1980-07-15 00:00:00",-3,"SP",64,120,NA
924,"0330-00036","1980-07-17 00:00:00",21,"SP",61,115,NA
924,"0330-00036","1980-07-17 00:00:00",-1,"SP",57,101,NA
1553,"0330-00036","1985-10-16 00:00:00",6,"WF",57,114,NA
1256,"0340-00001","1983-08-05 00:00:00",1,"PP",58,100,NA
1256,"0340-00001","1983-08-05 00:00:00",11,"SP",49,106,NA
1256,"0340-00001","1983-08-05 00:00:00",17,"WF",53,101,NA
1256,"0340-00001","1983-08-05 00:00:00",34,"WF",52,92,NA
1256,"0340-00001","1983-08-05 00:00:00",-1,"SP",50,111,NA
1257,"0340-00006","1983-08-04 00:00:00",5,"WF",88,133,NA
1257,"0340-00006","1983-08-04 00:00:00",-1,"SP",53,138,NA
1257,"0340-00006","1983-08-04 00:00:00",-2,"SP",69,131,NA
1257,"0340-00006","1983-08-04 00:00:00",-3,"SP",57,122,NA
1258,"0340-00008","1983-08-05 00:00:00",26,"WF",53,103,NA
1258,"0340-00008","1983-08-05 00:00:00",38,"WF",45,109,NA
1259,"0340-00013","1983-08-03 00:00:00",-1,"DF",64,129,NA
1260,"0340-00017","1983-08-02 00:00:00",1,"SP",62,127,NA
1260,"0340-00017","1983-08-02 00:00:00",7,"SP",61,129,NA
1260,"0340-00017","1983-08-02 00:00:00",-1,"SP",66,122,NA
1261,"0340-00019","1983-08-02 00:00:00",20,"DF",53,102,NA
1261,"0340-00019","1983-08-02 00:00:00",48,"PP",50,94,NA
1261,"0340-00019","1983-08-02 00:00:00",53,"WF",39,88,NA
1262,"0340-00021","1983-07-29 00:00:00",-1,"SP",57,116,NA
1262,"0340-00021","1983-07-29 00:00:00",-2,"SP",79,118,NA
1262,"0340-00021","1983-07-29 00:00:00",-3,"DF",54,104,NA
1263,"0340-00022","1983-07-29 00:00:00",1,"WF",58,92,NA
1263,"0340-00022","1983-07-29 00:00:00",5,"SP",54,96,NA
1263,"0340-00022","1983-07-29 00:00:00",17,"WF",51,91,NA
1263,"0340-00022","1983-07-29 00:00:00",30,"WF",41,93,NA
1264,"0390-00023","1983-08-01 00:00:00",17,"DF",59,116,NA
1264,"0390-00023","1983-08-01 00:00:00",18,"DF",55,133,NA
1264,"0390-00023","1983-08-01 00:00:00",25,"WF",47,94,NA
1264,"0390-00023","1983-08-01 00:00:00",-1,"SP",57,110,NA
1265,"0340-00024","1983-08-03 00:00:00",10,"DF",54,103,NA
1265,"0340-00024","1983-08-03 00:00:00",-1,"WF",66,126,NA
1265,"0340-00024","1983-08-03 00:00:00",-2,"SP",56,120,NA
1266,"0340-00025","1983-08-03 00:00:00",-1,"SP",69,120,NA
1266,"0340-00025","1983-08-03 00:00:00",-2,"DF",51,94,NA
1267,"0340-00026","1983-08-04 00:00:00",9,"WF",50,103,NA
1267,"0340-00026","1983-08-04 00:00:00",-1,"WF",80,132,NA
1267,"0340-00026","1983-08-04 00:00:00",-2,"WF",63,104,NA
1267,"0340-00026","1983-08-04 00:00:00",-3,"DF",50,96,NA
1268,"0340-00027","1983-08-05 00:00:00",15,"SP",63,102,NA
1268,"0340-00027","1983-08-05 00:00:00",23,"WF",60,102,NA
1911,"0350-00001","1992-08-07 00:00:00",-1,"WF",63,113,"137' 26.6 DBH IN 1999"
1911,"0350-00001","1992-08-07 00:00:00",-2,"PP",80,100,"113' 26 DBH IN 1999"
1555,"0350-00002","1985-07-07 00:00:00",5,"PP",66,118,NA
1555,"0350-00002","1985-07-07 00:00:00",7,"PP",71,102,NA
1555,"0350-00002","1985-07-07 00:00:00",10,"PP",69,113,NA
1912,"0350-00002","1992-08-07 00:00:00",5,"PP",73,119,NA
1912,"0350-00002","1992-08-07 00:00:00",-1,"SP",92,144,NA
1912,"0350-00002","1992-08-07 00:00:00",-2,"PP",68,124,NA
1556,"0350-00003","1985-07-01 00:00:00",16,"SP",63,90,NA
1913,"0350-00003","1992-08-07 00:00:00",16,"SP",70,96,NA
1913,"0350-00003","1992-08-07 00:00:00",-1,"WF",59,104,NA
1557,"0350-00004","1985-06-27 00:00:00",10,"WF",71,126,NA
1557,"0350-00004","1985-06-27 00:00:00",15,"WF",80,136,NA
1914,"0350-00004","1992-08-05 00:00:00",1,"WF",57,80,NA
1914,"0350-00004","1992-08-05 00:00:00",10,"DF",78,154,NA
1914,"0350-00004","1992-08-05 00:00:00",-1,"WF",66,105,NA
1914,"0350-00004","1992-08-05 00:00:00",-2,"WF",65,149,NA
1558,"0350-00005","1985-06-27 00:00:00",6,"DF",49,98,NA
1558,"0350-00005","1985-06-27 00:00:00",24,"SP",54,107,NA
1915,"0350-00005","1992-08-06 00:00:00",6,"DF",56,105,NA
1915,"0350-00005","1992-08-06 00:00:00",24,"SP",61,128,NA
1915,"0350-00005","1992-08-06 00:00:00",-1,"WF",41,122,NA
1559,"0350-00006","1985-06-27 00:00:00",35,"WF",60,101,NA
1559,"0350-00006","1985-06-27 00:00:00",-1,"DF",54,91,NA
1916,"0350-00006","1992-08-05 00:00:00",2,"DF",62,97,NA
1916,"0350-00006","1992-08-05 00:00:00",42,"DF",58,100,NA
1560,"0350-00007","1985-06-27 00:00:00",-1,"SP",58,111,NA
1917,"0350-00007","1992-08-06 00:00:00",6,"SP",65,103,NA
1917,"0350-00007","1992-08-06 00:00:00",8,"PP",65,100,NA
1561,"0350-00008","1985-06-27 00:00:00",17,"SP",72,122,NA
1918,"0350-00008","1992-08-05 00:00:00",20,"WF",61,94,NA
1918,"0350-00008","1992-08-05 00:00:00",-1,"WF",59,112,NA
1005,"0380-00002","1981-08-10 00:00:00",5,"PP",65,101,NA
1005,"0380-00002","1981-08-10 00:00:00",9,"PP",62,114,NA
1005,"0380-00002","1981-08-10 00:00:00",13,"SP",70,113,NA
1005,"0380-00002","1981-08-10 00:00:00",19,"PP",53,98,NA
1006,"0380-00004","1981-08-10 00:00:00",12,"DF",55,96,NA
1006,"0380-00004","1981-08-10 00:00:00",16,"DF",55,97,NA
1006,"0380-00004","1981-08-10 00:00:00",-1,"DF",54,101,NA
1689,"0380-00004","1987-07-20 00:00:00",12,"DF",65,113,NA
1007,"0380-00006","1981-08-07 00:00:00",11,"PP",52,112,NA
1007,"0380-00006","1981-08-07 00:00:00",25,"PP",45,108,NA
1007,"0380-00006","1981-08-07 00:00:00",-1,"SP",43,97,NA
1008,"0380-00008","1981-08-07 00:00:00",-1,"PP",51,116,NA
1008,"0380-00008","1981-08-07 00:00:00",-2,"PP",62,112,NA
1008,"0380-00008","1981-08-07 00:00:00",-3,"WF",49,89,NA
1009,"0380-00010","1981-08-03 00:00:00",3,"PP",51,108,NA
1692,"0380-00010","1987-07-16 00:00:00",-1,"PP",77,130,NA
1692,"0380-00010","1987-07-16 00:00:00",-2,"PP",67,116,NA
1695,"0380-00015","1987-07-16 00:00:00",-3,"DF",58,100,NA
1011,"0380-00015","1981-08-05 00:00:00",10,"PP",51,103,NA
1011,"0380-00015","1981-08-05 00:00:00",-1,"WF",35,85,NA
1011,"0380-00015","1981-08-05 00:00:00",-2,"PP",41,82,NA
1012,"0380-00016","1981-08-05 00:00:00",9,"WF",58,95,NA
1012,"0380-00016","1981-08-05 00:00:00",27,"WF",54,101,NA
1012,"0380-00016","1981-08-05 00:00:00",-1,"PP",78,140,NA
1012,"0380-00016","1981-08-05 00:00:00",-2,"WF",37,86,NA
1013,"0380-00017","1981-08-06 00:00:00",17,"PP",46,99,NA
1013,"0380-00017","1981-08-06 00:00:00",18,"WF",29,67,NA
1013,"0380-00017","1981-08-06 00:00:00",-1,"DF",52,110,NA
925,"0390-00003","1980-06-30 00:00:00",3,"WF",91,124,NA
925,"0390-00003","1980-06-30 00:00:00",15,"WF",57,130,NA
925,"0390-00003","1980-06-30 00:00:00",-1,"WF",73,185,NA
1562,"0390-00003","1985-11-04 00:00:00",3,"WF",74,140,NA
1562,"0390-00003","1985-11-04 00:00:00",14,"SP",74,115,NA
1562,"0390-00003","1985-11-04 00:00:00",15,"WF",67,127,NA
926,"0390-00004","1980-07-10 00:00:00",-1,"PP",96,199,NA
926,"0390-00004","1980-07-10 00:00:00",-2,"PP",53,100,NA
927,"0390-00005","1980-07-10 00:00:00",-1,"SP",49,118,NA
927,"0390-00005","1980-07-10 00:00:00",-2,"PP",62,106,NA
928,"0390-00006","1980-06-30 00:00:00",-1,"SP",157,193,NA
929,"0390-00007","1980-07-03 00:00:00",-1,"DF",98,145,NA
1564,"0390-00007","1985-11-04 00:00:00",4,"DF",73,106,NA
930,"0390-00008","1980-07-03 00:00:00",-2,"PP",60,115,NA
930,"0390-00008","1980-07-03 00:00:00",-3,"WF",50,118,NA
1565,"0390-00008","1985-11-04 00:00:00",20,"DF",43,91,NA
931,"0390-00009","1980-07-14 00:00:00",27,"SP",65,111,NA
931,"0390-00009","1980-07-14 00:00:00",-1,"PP",58,108,NA
931,"0390-00009","1980-07-14 00:00:00",-2,"PP",97,112,NA
1016,"0400-00004","1981-07-29 00:00:00",2,"SP",65,95,NA
1016,"0400-00004","1981-07-29 00:00:00",3,"PP",76,115,NA
1016,"0400-00004","1981-07-29 00:00:00",28,"DF",74,105,NA
1016,"0400-00004","1981-07-29 00:00:00",30,"SP",71,97,NA
1017,"0400-00007","1981-07-23 00:00:00",3,"DF",71,103,NA
1017,"0400-00007","1981-07-23 00:00:00",22,"PP",53,93,NA
1017,"0400-00007","1981-07-23 00:00:00",25,"PP",61,102,NA
1018,"0400-00009","1981-07-23 00:00:00",13,"PP",86,100,NA
1019,"0400-00011","1981-07-23 00:00:00",3,"DF",55,98,NA
1019,"0400-00011","1981-07-23 00:00:00",16,"DF",49,77,NA
1020,"0400-00013","1981-07-28 00:00:00",12,"WF",48,77,NA
1021,"0400-00021","1981-07-26 00:00:00",16,"PP",58,109,NA
1021,"0400-00021","1981-07-26 00:00:00",18,"PP",63,99,NA
1021,"0400-00021","1981-07-26 00:00:00",22,"WF",59,100,NA
1021,"0400-00021","1981-07-26 00:00:00",25,"WF",54,85,NA
1022,"0400-00022","1981-07-26 00:00:00",11,"DF",59,101,NA
1022,"0400-00022","1981-07-26 00:00:00",14,"DF",61,95,NA
1022,"0400-00022","1981-07-26 00:00:00",21,"DF",59,109,NA
1023,"0400-00023","1981-07-30 00:00:00",5,"PP",65,130,NA
1023,"0400-00023","1981-07-30 00:00:00",-1,"PP",65,104,NA
1023,"0400-00023","1981-07-30 00:00:00",-2,"SP",69,101,NA
1025,"0400-00025","1981-07-28 00:00:00",2,"PP",79,125,NA
1026,"0400-00026","1981-07-30 00:00:00",2,"PP",64,103,NA
1026,"0400-00026","1981-07-30 00:00:00",8,"SP",60,104,NA
1026,"0400-00026","1981-07-30 00:00:00",25,"SP",66,96,NA
1026,"0400-00026","1981-07-30 00:00:00",27,"PP",57,100,NA
1026,"0400-00026","1981-07-30 00:00:00",30,"SP",58,98,NA
932,"0410-00001","1980-07-10 00:00:00",5,"PP",63,111,NA
932,"0410-00001","1980-07-10 00:00:00",11,"SP",72,108,NA
932,"0410-00001","1980-07-10 00:00:00",14,"SP",59,106,NA
1566,"0410-00001","1985-06-20 00:00:00",1,"SP",65,99,NA
1566,"0410-00001","1985-06-20 00:00:00",5,"PP",68,113,NA
1566,"0410-00001","1985-06-20 00:00:00",11,"SP",77,107,NA
1566,"0410-00001","1985-06-20 00:00:00",14,"SP",67,94,NA
933,"0410-00002","1980-07-10 00:00:00",5,"WF",55,123,NA
933,"0410-00002","1980-07-10 00:00:00",-1,"PP",57,102,NA
933,"0410-00002","1980-07-10 00:00:00",-2,"SP",64,144,NA
1567,"0410-00002","1985-06-20 00:00:00",-1,"SP",56,127,NA
1567,"0410-00002","1985-06-20 00:00:00",-2,"WF",56,107,NA
934,"0410-00003","1980-07-10 00:00:00",4,"DF",97,126,NA
934,"0410-00003","1980-07-10 00:00:00",-1,"PP",67,122,NA
935,"0410-00004","1980-07-11 00:00:00",1,"DF",61,116,NA
935,"0410-00004","1980-07-11 00:00:00",9,"PP",66,140,NA
935,"0410-00004","1980-07-11 00:00:00",-1,"WF",72,103,NA
1569,"0410-00004","1985-06-21 00:00:00",1,"DF",63,118,NA
1569,"0410-00004","1985-06-21 00:00:00",9,"PP",73,136,NA
936,"0410-00005","1980-07-14 00:00:00",15,"SP",77,105,NA
936,"0410-00005","1980-07-14 00:00:00",17,"WF",78,113,NA
936,"0410-00005","1980-07-14 00:00:00",23,"PP",64,107,NA
1570,"0410-00005","1985-06-21 00:00:00",15,"SP",78,117,NA
1570,"0410-00005","1985-06-21 00:00:00",17,"WF",72,106,NA
937,"0410-00006","1980-07-14 00:00:00",7,"WF",58,104,NA
937,"0410-00006","1980-07-14 00:00:00",11,"WF",56,110,NA
937,"0410-00006","1980-07-14 00:00:00",-1,"PP",61,101,NA
1571,"0410-00006","1985-06-21 00:00:00",7,"WF",61,117,NA
938,"0410-00007","1980-07-15 00:00:00",20,"DF",51,106,NA
938,"0410-00007","1980-07-15 00:00:00",-1,"WF",59,91,NA
1572,"0410-00007","1985-06-25 00:00:00",20,"DF",63,116,NA
1572,"0410-00007","1985-06-25 00:00:00",-1,"DF",62,95,NA
1572,"0410-00007","1985-06-25 00:00:00",-2,"DF",60,108,NA
939,"0410-00008","1980-07-11 00:00:00",5,"PP",62,92,NA
939,"0410-00008","1980-07-11 00:00:00",-1,"PP",55,92,NA
939,"0410-00008","1980-07-11 00:00:00",-2,"PP",74,112,NA
1573,"0410-00008","1985-06-20 00:00:00",5,"PP",62,106,NA
1573,"0410-00008","1985-06-20 00:00:00",24,"DF",54,95,NA
940,"0410-00009","1980-07-16 00:00:00",16,"WF",63,126,NA
940,"0410-00009","1980-07-16 00:00:00",-1,"PP",59,121,NA
940,"0410-00009","1980-07-16 00:00:00",-2,"PP",52,83,NA
941,"0410-00010","1980-07-16 00:00:00",2,"DF",65,107,NA
941,"0410-00010","1980-07-16 00:00:00",10,"DF",73,99,NA
941,"0410-00010","1980-07-16 00:00:00",-1,"SP",52,82,NA
1575,"0410-00010","1985-06-25 00:00:00",-1,"DF",67,104,NA
1575,"0410-00010","1985-06-25 00:00:00",-2,"DF",63,95,NA
942,"0410-00011","1980-07-17 00:00:00",-1,"SP",85,121,NA
1576,"0410-00011","1985-06-20 00:00:00",6,"WF",72,88,NA
1576,"0410-00011","1985-06-20 00:00:00",19,"DF",60,91,NA
943,"0410-00012","1980-07-16 00:00:00",10,"WF",64,103,NA
1577,"0410-00012","1985-06-25 00:00:00",-1,"WF",59,101,NA
944,"0420-00001","1980-07-01 00:00:00",3,"SP",59,89,NA
944,"0420-00001","1980-07-01 00:00:00",20,"SP",55,89,NA
944,"0420-00001","1980-07-01 00:00:00",-1,"WF",104,137,NA
1919,"0420-00001","1992-08-18 00:00:00",-2,"SP",48,111,"SITE TREE; AZ 335; DIST 41.2'"
1919,"0420-00001","1992-08-18 00:00:00",-3,"WF",48,113,"SITETREE; AZ 34; 51'; SI = 115"
945,"0420-00003","1980-07-01 00:00:00",26,"SP",84,120,NA
945,"0420-00003","1980-07-01 00:00:00",-1,"DF",84,112,NA
945,"0420-00003","1980-07-01 00:00:00",-2,"PP",44,91,NA
1920,"0420-00003","1992-08-18 00:00:00",5,"SP",52,97,NA
1920,"0420-00003","1992-08-18 00:00:00",26,"SP",96,127,NA
946,"0420-00005","1980-06-30 00:00:00",9,"WF",45,107,NA
946,"0420-00005","1980-06-30 00:00:00",26,"SP",49,105,NA
946,"0420-00005","1980-06-30 00:00:00",-1,"WF",63,106,NA
1921,"0420-00005","1992-08-19 00:00:00",38,"WF",65,114,NA
947,"0420-00008","1980-06-30 00:00:00",3,"DF",70,99,NA
947,"0420-00008","1980-06-30 00:00:00",11,"DF",63,78,NA
1922,"0420-00008","1992-08-19 00:00:00",20,"DF",54,80,NA
948,"0420-00021","1980-07-08 00:00:00",-1,"SP",82,138,NA
948,"0420-00021","1980-07-08 00:00:00",-2,"SP",76,116,NA
948,"0420-00021","1980-07-08 00:00:00",-3,"PP",67,120,NA
1923,"0420-00021","1992-08-27 00:00:00",23,"SP",62,140,NA
1923,"0420-00021","1992-08-27 00:00:00",24,"SP",77,130,NA
949,"0420-00022","1980-07-08 00:00:00",6,"DF",76,102,NA
949,"0420-00022","1980-07-08 00:00:00",12,"DF",72,89,NA
949,"0420-00022","1980-07-08 00:00:00",13,"DF",72,140,NA
1924,"0420-00022","1992-08-26 00:00:00",18,"WF",77,120,NA
1924,"0420-00022","1992-08-26 00:00:00",19,"SP",58,89,NA
950,"0420-00023","1980-07-08 00:00:00",12,"SP",93,147,NA
950,"0420-00023","1980-07-08 00:00:00",-1,"SP",68,133,NA
950,"0420-00023","1980-07-08 00:00:00",-2,"SP",75,130,NA
1925,"0420-00023","1992-08-27 00:00:00",12,"SP",101,147,NA
1925,"0420-00023","1992-08-27 00:00:00",13,"DF",102,150,NA
951,"0420-00026","1980-07-07 00:00:00",3,"SP",76,128,NA
951,"0420-00026","1980-07-07 00:00:00",-1,"SP",79,105,NA
951,"0420-00026","1980-07-07 00:00:00",-2,"PP",67,98,NA
1926,"0420-00026","1992-08-26 00:00:00",7,"SP",85,134,NA
1926,"0420-00026","1992-08-26 00:00:00",8,"WF",83,115,NA
952,"0420-00027","1980-07-07 00:00:00",9,"WF",67,94,NA
952,"0420-00027","1980-07-07 00:00:00",11,"DF",42,72,NA
952,"0420-00027","1980-07-07 00:00:00",17,"DF",62,113,NA
1927,"0420-00027","1992-08-20 00:00:00",19,"DF",65,120,NA
