"InvID","PlotID","Invdate","Azimuth","Decay Factor","Size"
6770,"0220-00001","2014-06-23 00:00:00",3,"B",5
6770,"0220-00001","2014-06-23 00:00:00",3,"C",6
6770,"0220-00001","2014-06-23 00:00:00",3,"B",4
6770,"0220-00001","2014-06-23 00:00:00",303,"E",10
6770,"0220-00001","2014-06-23 00:00:00",303,"C",11
6771,"0220-00011","2014-06-23 00:00:00",79,"E",5
6771,"0220-00011","2014-06-23 00:00:00",79,"C",3
6771,"0220-00011","2014-06-23 00:00:00",139,"B",3
6772,"0240-00003","2014-08-11 00:00:00",34,"D",6
6772,"0240-00003","2014-08-11 00:00:00",34,"D",4
6772,"0240-00003","2014-08-11 00:00:00",34,"C",4
6772,"0240-00003","2014-08-11 00:00:00",34,"C",7
6772,"0240-00003","2014-08-11 00:00:00",34,"C",10
6772,"0240-00003","2014-08-11 00:00:00",94,"C",5
6773,"0240-00005","2014-08-11 00:00:00",354,"B",9
6774,"0240-00007","2014-08-11 00:00:00",140,"B",4
6774,"0240-00007","2014-08-11 00:00:00",140,"C",7
6775,"0240-00009","2014-08-11 00:00:00",4,"B",4
6775,"0240-00009","2014-08-11 00:00:00",64,"B",5
6776,"0240-00022","2014-08-11 00:00:00",90,"B",4
7483,"0220-00014","2014-06-24 00:00:00",30,"B",6
7483,"0220-00014","2014-06-24 00:00:00",330,"B",4
6777,"0240-00026","2014-08-11 00:00:00",12,"B",4
6777,"0240-00026","2014-08-11 00:00:00",72,"B",4
6778,"0292-00001","2014-06-26 00:00:00",358,"C",7
6778,"0292-00001","2014-06-26 00:00:00",358,"C",6
6778,"0292-00001","2014-06-26 00:00:00",358,"C",8
6778,"0292-00001","2014-06-26 00:00:00",358,"C",8
6778,"0292-00001","2014-06-26 00:00:00",358,"C",9
6778,"0292-00001","2014-06-26 00:00:00",358,"B",10
6778,"0292-00001","2014-06-26 00:00:00",358,"B",5
6778,"0292-00001","2014-06-26 00:00:00",298,"B",5
6779,"0292-00006","2014-06-30 00:00:00",142,"E",18
6779,"0292-00006","2014-06-30 00:00:00",202,"D",4
6779,"0292-00006","2014-06-30 00:00:00",202,"E",9
6781,"0292-00007","2014-06-27 00:00:00",152,"A",9
6781,"0292-00007","2014-06-27 00:00:00",152,"A",4
6781,"0292-00007","2014-06-27 00:00:00",212,"E",3
6782,"0292-00008","2014-06-26 00:00:00",315,"C",4
6782,"0292-00008","2014-06-26 00:00:00",315,"A",6
6782,"0292-00008","2014-06-26 00:00:00",255,"C",6
6782,"0292-00008","2014-06-26 00:00:00",255,"B",5
6782,"0292-00008","2014-06-26 00:00:00",255,"A",5
6782,"0292-00008","2014-06-26 00:00:00",255,"E",4
6782,"0292-00008","2014-06-26 00:00:00",255,"B",4
6783,"0292-00010","2014-06-26 00:00:00",270,"D",10
6783,"0292-00010","2014-06-26 00:00:00",210,"C",7
6784,"0292-00011","2014-07-01 00:00:00",72,"C",10
6785,"0292-00012","2014-07-01 00:00:00",180,"C",8
6785,"0292-00012","2014-07-01 00:00:00",180,"D",10
6785,"0292-00012","2014-07-01 00:00:00",180,"D",6
6785,"0292-00012","2014-07-01 00:00:00",180,"D",14
6785,"0292-00012","2014-07-01 00:00:00",180,"C",12
6785,"0292-00012","2014-07-01 00:00:00",240,"C",5
6785,"0292-00012","2014-07-01 00:00:00",240,"D",6
6785,"0292-00012","2014-07-01 00:00:00",240,"E",11
6787,"0292-00014","2014-06-25 00:00:00",252,"D",8
6787,"0292-00014","2014-06-25 00:00:00",252,"D",5
6787,"0292-00014","2014-06-25 00:00:00",252,"E",4
6788,"0292-00015","2014-06-25 00:00:00",246,"B",6
6788,"0292-00015","2014-06-25 00:00:00",246,"B",7
6789,"0292-00016","2014-06-25 00:00:00",50,"D",6
6789,"0292-00016","2014-06-25 00:00:00",110,"C",4
6789,"0292-00016","2014-06-25 00:00:00",110,"C",9
6789,"0292-00016","2014-06-25 00:00:00",110,"E",19
6790,"0292-00017","2014-06-26 00:00:00",202,"D",4
6790,"0292-00017","2014-06-26 00:00:00",202,"B",7
6790,"0292-00017","2014-06-26 00:00:00",202,"D",6
6790,"0292-00017","2014-06-26 00:00:00",202,"C",13
6790,"0292-00017","2014-06-26 00:00:00",202,"C",5
6790,"0292-00017","2014-06-26 00:00:00",202,"C",5
6790,"0292-00017","2014-06-26 00:00:00",202,"D",25
6790,"0292-00017","2014-06-26 00:00:00",202,"C",16
6790,"0292-00017","2014-06-26 00:00:00",202,"B",45
6790,"0292-00017","2014-06-26 00:00:00",262,"D",17
6790,"0292-00017","2014-06-26 00:00:00",262,"C",5
6790,"0292-00017","2014-06-26 00:00:00",262,"C",9
6790,"0292-00017","2014-06-26 00:00:00",262,"D",4
6791,"0292-00019","2014-06-30 00:00:00",310,"E",8
6791,"0292-00019","2014-06-30 00:00:00",10,"E",8
6792,"0292-00020","2014-06-30 00:00:00",162,"C",9
6792,"0292-00020","2014-06-30 00:00:00",162,"D",12
6792,"0292-00020","2014-06-30 00:00:00",162,"D",6
6792,"0292-00020","2014-06-30 00:00:00",162,"D",9
6792,"0292-00020","2014-06-30 00:00:00",162,"B",4
6792,"0292-00020","2014-06-30 00:00:00",162,"B",4
6792,"0292-00020","2014-06-30 00:00:00",162,"B",4
6793,"0292-00021","2014-06-25 00:00:00",236,"D",11
6793,"0292-00021","2014-06-25 00:00:00",236,"B",7
6793,"0292-00021","2014-06-25 00:00:00",236,"C",7
6793,"0292-00021","2014-06-25 00:00:00",176,"D",25
6793,"0292-00021","2014-06-25 00:00:00",176,"C",3
6793,"0292-00021","2014-06-25 00:00:00",176,"B",6
6794,"0292-00022","2014-06-25 00:00:00",252,"C",4
6794,"0292-00022","2014-06-25 00:00:00",312,"D",5
6794,"0292-00022","2014-06-25 00:00:00",312,"E",14
6794,"0292-00022","2014-06-25 00:00:00",312,"E",5
6795,"0292-00023","2014-06-25 00:00:00",56,"D",5
6795,"0292-00023","2014-06-25 00:00:00",56,"D",10
6796,"0292-00024","2014-06-25 00:00:00",107,"C",8
6796,"0292-00024","2014-06-25 00:00:00",167,"B",14
6796,"0292-00024","2014-06-25 00:00:00",167,"E",60
6796,"0292-00024","2014-06-25 00:00:00",167,"E",4
6796,"0292-00024","2014-06-25 00:00:00",167,"B",4
6796,"0292-00024","2014-06-25 00:00:00",167,"D",8
6797,"0292-00025","2014-06-25 00:00:00",266,"D",14
6797,"0292-00025","2014-06-25 00:00:00",206,"B",7
6797,"0292-00025","2014-06-25 00:00:00",206,"E",4
6798,"0291-00029","2014-06-25 00:00:00",164,"B",4
6798,"0291-00029","2014-06-25 00:00:00",164,"B",3
6800,"0292-00031","2014-07-01 00:00:00",329,"B",3
6800,"0292-00031","2014-07-01 00:00:00",329,"D",7
6800,"0292-00031","2014-07-01 00:00:00",29,"B",5
6800,"0292-00031","2014-07-01 00:00:00",29,"E",4
6801,"0292-00032","2014-07-01 00:00:00",232,"C",14
6868,"0292-00013","2014-06-25 00:00:00",273,"C",4
6801,"0292-00032","2014-07-01 00:00:00",232,"A",4
6801,"0292-00032","2014-07-01 00:00:00",172,"A",4
6802,"0292-00033","2014-06-30 00:00:00",270,"C",6
6802,"0292-00033","2014-06-30 00:00:00",270,"C",6
6802,"0292-00033","2014-06-30 00:00:00",210,"D",4
6802,"0292-00033","2014-06-30 00:00:00",210,"C",7
6802,"0292-00033","2014-06-30 00:00:00",210,"C",9
6803,"0292-00034","2014-06-30 00:00:00",157,"B",8
6803,"0292-00034","2014-06-30 00:00:00",157,"B",4
6803,"0292-00034","2014-06-30 00:00:00",97,"B",5
6803,"0292-00034","2014-06-30 00:00:00",97,"C",3
6803,"0292-00034","2014-06-30 00:00:00",97,"D",4
6803,"0292-00034","2014-06-30 00:00:00",97,"D",3
6803,"0292-00034","2014-06-30 00:00:00",97,"E",5
6804,"0292-00035","2014-07-01 00:00:00",184,"D",14
6804,"0292-00035","2014-07-01 00:00:00",184,"C",4
6805,"0292-00036","2014-07-01 00:00:00",19,"E",7
6806,"0292-00037","2014-06-30 00:00:00",180,"B",6
6806,"0292-00037","2014-06-30 00:00:00",180,"C",4
6806,"0292-00037","2014-06-30 00:00:00",180,"C",4
6806,"0292-00037","2014-06-30 00:00:00",240,"B",4
6806,"0292-00037","2014-06-30 00:00:00",240,"B",7
6806,"0292-00037","2014-06-30 00:00:00",240,"C",4
6807,"0340-00006","2014-08-15 00:00:00",20,"B",4
6807,"0340-00006","2014-08-15 00:00:00",20,"D",5
6807,"0340-00006","2014-08-15 00:00:00",80,"B",10
6809,"0340-00024","2014-08-13 00:00:00",274,"D",4
6809,"0340-00024","2014-08-13 00:00:00",274,"B",4
6809,"0340-00024","2014-08-13 00:00:00",204,"C",8
6809,"0340-00024","2014-08-13 00:00:00",204,"C",9
6810,"0340-00025","2014-08-15 00:00:00",338,"B",9
6810,"0340-00025","2014-08-15 00:00:00",278,"B",10
6811,"0340-00026","0213-08-06 00:00:00",115,"B",5
6811,"0340-00026","0213-08-06 00:00:00",115,"B",19
6811,"0340-00026","0213-08-06 00:00:00",175,"C",4
6812,"0350-00002","2014-07-21 00:00:00",169,"D",18
6812,"0350-00002","2014-07-21 00:00:00",169,"D",4
6812,"0350-00002","2014-07-21 00:00:00",109,"D",5
6813,"0350-00003","2014-07-21 00:00:00",126,"B",3
6813,"0350-00003","2014-07-21 00:00:00",186,"E",20
6815,"0350-00008","2014-07-21 00:00:00",284,"E",7
6815,"0350-00008","2014-07-21 00:00:00",284,"E",9
6815,"0350-00008","2014-07-21 00:00:00",224,"D",4
6816,"0380-00002","2014-07-14 00:00:00",270,"D",4
6816,"0380-00002","2014-07-14 00:00:00",330,"D",5
6816,"0380-00002","2014-07-14 00:00:00",330,"C",4
6817,"0380-00004","0213-07-05 00:00:00",60,"C",5
6817,"0380-00004","0213-07-05 00:00:00",60,"B",4
6817,"0380-00004","0213-07-05 00:00:00",60,"B",7
6817,"0380-00004","0213-07-05 00:00:00",60,"B",6
6817,"0380-00004","0213-07-05 00:00:00",60,"B",4
6817,"0380-00004","0213-07-05 00:00:00",120,"D",7
6817,"0380-00004","0213-07-05 00:00:00",120,"D",8
6817,"0380-00004","0213-07-05 00:00:00",120,"D",9
6818,"0380-00006","2014-07-14 00:00:00",340,"D",4
6818,"0380-00006","2014-07-14 00:00:00",40,"C",4
6820,"0380-00010","2014-07-14 00:00:00",66,"E",6
6821,"0390-00003","2014-07-02 00:00:00",266,"C",3
6821,"0390-00003","2014-07-02 00:00:00",266,"D",4
6821,"0390-00003","2014-07-02 00:00:00",266,"C",11
6821,"0390-00003","2014-07-02 00:00:00",266,"D",4
6821,"0390-00003","2014-07-02 00:00:00",266,"D",4
6821,"0390-00003","2014-07-02 00:00:00",266,"E",11
6821,"0390-00003","2014-07-02 00:00:00",266,"E",7
6821,"0390-00003","2014-07-02 00:00:00",326,"E",4
6821,"0390-00003","2014-07-02 00:00:00",326,"D",6
6821,"0390-00003","2014-07-02 00:00:00",326,"D",5
6821,"0390-00003","2014-07-02 00:00:00",326,"D",6
6822,"0390-00004","2014-07-02 00:00:00",108,"C",19
6822,"0390-00004","2014-07-02 00:00:00",108,"C",4
6822,"0390-00004","2014-07-02 00:00:00",168,"C",19
6823,"0390-00005","2014-07-02 00:00:00",90,"C",4
6823,"0390-00005","2014-07-02 00:00:00",90,"B",6
6823,"0390-00005","2014-07-02 00:00:00",150,"B",6
6823,"0390-00005","2014-07-02 00:00:00",150,"B",7
6824,"0390-00006","2014-07-02 00:00:00",254,"B",4
6824,"0390-00006","2014-07-02 00:00:00",254,"C",5
6824,"0390-00006","2014-07-02 00:00:00",194,"E",6
6825,"0390-00007","2014-07-02 00:00:00",186,"C",6
6825,"0390-00007","2014-07-02 00:00:00",186,"C",4
6825,"0390-00007","2014-07-02 00:00:00",246,"C",7
6826,"0390-00008","2014-07-02 00:00:00",88,"E",4
6826,"0390-00008","2014-07-02 00:00:00",88,"E",8
6826,"0390-00008","2014-07-02 00:00:00",88,"D",6
6826,"0390-00008","2014-07-02 00:00:00",148,"E",9
6827,"0390-00009","2014-07-02 00:00:00",250,"E",6
6827,"0390-00009","2014-07-02 00:00:00",250,"D",8
6827,"0390-00009","2014-07-02 00:00:00",190,"D",4
6827,"0390-00009","2014-07-02 00:00:00",190,"D",8
6828,"0390-00023","2014-07-02 00:00:00",40,"E",18
6828,"0390-00023","2014-07-02 00:00:00",40,"D",4
6828,"0390-00023","2014-07-02 00:00:00",40,"C",4
6828,"0390-00023","2014-07-02 00:00:00",40,"E",9
6828,"0390-00023","2014-07-02 00:00:00",340,"C",5
6828,"0390-00023","2014-07-02 00:00:00",340,"B",8
6829,"0400-00002","2014-08-21 00:00:00",30,"C",5
6829,"0400-00002","2014-08-21 00:00:00",90,"C",6
6830,"0400-00009","2014-08-20 00:00:00",230,"C",13
6830,"0400-00009","2014-08-20 00:00:00",230,"B",5
6830,"0400-00009","2014-08-20 00:00:00",230,"B",6
6830,"0400-00009","2014-08-20 00:00:00",290,"C",6
6830,"0400-00009","2014-08-20 00:00:00",290,"B",5
6830,"0400-00009","2014-08-20 00:00:00",290,"B",4
6830,"0400-00009","2014-08-20 00:00:00",290,"B",4
6830,"0400-00009","2014-08-20 00:00:00",290,"B",6
6831,"0400-00022","2014-08-20 00:00:00",54,"C",6
6831,"0400-00022","2014-08-20 00:00:00",354,"B",6
6831,"0400-00022","2014-08-20 00:00:00",354,"C",9
6832,"0400-00023","2014-08-21 00:00:00",102,"C",5
6833,"0400-00024","2014-08-21 00:00:00",212,"B",13
6833,"0400-00024","2014-08-21 00:00:00",272,"B",21
6835,"0490-00004","2014-08-13 00:00:00",304,"C",4
6835,"0490-00004","2014-08-13 00:00:00",304,"B",6
6835,"0490-00004","2014-08-13 00:00:00",304,"C",4
6835,"0490-00004","2014-08-13 00:00:00",4,"B",4
6836,"0490-00008","2014-08-13 00:00:00",255,"B",6
6836,"0490-00008","2014-08-13 00:00:00",195,"C",5
6837,"0490-00018","2014-08-13 00:00:00",204,"C",16
6837,"0490-00018","2014-08-13 00:00:00",144,"C",13
6838,"0490-00020","2014-08-06 00:00:00",45,"C",3
6838,"0490-00020","2014-08-06 00:00:00",45,"D",5
6838,"0490-00020","2014-08-06 00:00:00",45,"C",6
6838,"0490-00020","2014-08-06 00:00:00",345,"D",7
6838,"0490-00020","2014-08-06 00:00:00",345,"C",5
6839,"0490-00033","2014-08-06 00:00:00",50,"B",8
6839,"0490-00033","2014-08-06 00:00:00",50,"B",8
6839,"0490-00033","2014-08-06 00:00:00",110,"C",6
6840,"0490-00035","2014-08-13 00:00:00",150,"E",13
6840,"0490-00035","2014-08-13 00:00:00",210,"D",4
6840,"0490-00035","2014-08-13 00:00:00",210,"D",8
6841,"0490-00041","2014-08-06 00:00:00",324,"B",5
6841,"0490-00041","2014-08-06 00:00:00",324,"D",7
6841,"0490-00041","2014-08-06 00:00:00",264,"C",6
6841,"0490-00041","2014-08-06 00:00:00",264,"C",6
6842,"0490-00042","2014-08-06 00:00:00",324,"C",7
6842,"0490-00042","2014-08-06 00:00:00",324,"C",5
6842,"0490-00042","2014-08-06 00:00:00",24,"C",14
6842,"0490-00042","2014-08-06 00:00:00",24,"B",5
6842,"0490-00042","2014-08-06 00:00:00",24,"C",6
6842,"0490-00042","2014-08-06 00:00:00",24,"C",4
6843,"0510-00001","2014-07-03 00:00:00",104,"D",3
6844,"0510-00002","2014-07-03 00:00:00",310,"C",20
6845,"0510-00003","2014-07-03 00:00:00",234,"B",10
6845,"0510-00003","2014-07-03 00:00:00",234,"D",9
6845,"0510-00003","2014-07-03 00:00:00",234,"C",4
6845,"0510-00003","2014-07-03 00:00:00",294,"C",10
6845,"0510-00003","2014-07-03 00:00:00",294,"D",4
6845,"0510-00003","2014-07-03 00:00:00",294,"D",4
6846,"0510-00004","2014-07-03 00:00:00",147,"C",4
6846,"0510-00004","2014-07-03 00:00:00",147,"D",4
6846,"0510-00004","2014-07-03 00:00:00",147,"C",8
6846,"0510-00004","2014-07-03 00:00:00",87,"C",4
6846,"0510-00004","2014-07-03 00:00:00",87,"D",5
6846,"0510-00004","2014-07-03 00:00:00",87,"D",4
6846,"0510-00004","2014-07-03 00:00:00",87,"C",8
6847,"0510-00006","2014-07-07 00:00:00",188,"D",13
6847,"0510-00006","2014-07-07 00:00:00",188,"C",4
6848,"0510-00007","2014-07-03 00:00:00",142,"D",12
6848,"0510-00007","2014-07-03 00:00:00",142,"B",5
6848,"0510-00007","2014-07-03 00:00:00",82,"B",5
6849,"0510-00009","2014-07-07 00:00:00",232,"B",5
6849,"0510-00009","2014-07-07 00:00:00",232,"E",5
6849,"0510-00009","2014-07-07 00:00:00",292,"D",5
6850,"0520-00001","2014-07-07 00:00:00",2,"B",8
6850,"0520-00001","2014-07-07 00:00:00",2,"D",6
6850,"0520-00001","2014-07-07 00:00:00",62,"E",12
6850,"0520-00001","2014-07-07 00:00:00",62,"B",8
6851,"0520-00002","2014-07-08 00:00:00",66,"E",5
6851,"0520-00002","2014-07-08 00:00:00",66,"B",5
6851,"0520-00002","2014-07-08 00:00:00",66,"B",4
6851,"0520-00002","2014-07-08 00:00:00",6,"B",4
6851,"0520-00002","2014-07-08 00:00:00",6,"B",4
6851,"0520-00002","2014-07-08 00:00:00",6,"B",4
6851,"0520-00002","2014-07-08 00:00:00",6,"D",4
6851,"0520-00002","2014-07-08 00:00:00",6,"B",4
6852,"0520-00003","2014-07-08 00:00:00",316,"D",5
6852,"0520-00003","2014-07-08 00:00:00",16,"C",5
6852,"0520-00003","2014-07-08 00:00:00",16,"C",9
6852,"0520-00003","2014-07-08 00:00:00",16,"C",5
6852,"0520-00003","2014-07-08 00:00:00",16,"C",5
6852,"0520-00003","2014-07-08 00:00:00",16,"C",4
6852,"0520-00003","2014-07-08 00:00:00",16,"B",6
6853,"0520-00004","2014-07-08 00:00:00",192,"C",4
6854,"0520-00005","2014-07-07 00:00:00",225,"C",4
6854,"0520-00005","2014-07-07 00:00:00",225,"C",4
6854,"0520-00005","2014-07-07 00:00:00",225,"E",14
6854,"0520-00005","2014-07-07 00:00:00",225,"D",20
6854,"0520-00005","2014-07-07 00:00:00",225,"C",4
6854,"0520-00005","2014-07-07 00:00:00",165,"D",6
6854,"0520-00005","2014-07-07 00:00:00",165,"D",20
6855,"0520-00006","2014-07-08 00:00:00",351,"B",5
6855,"0520-00006","2014-07-08 00:00:00",351,"A",8
6855,"0520-00006","2014-07-08 00:00:00",351,"B",8
6855,"0520-00006","2014-07-08 00:00:00",351,"D",12
6855,"0520-00006","2014-07-08 00:00:00",351,"B",8
6855,"0520-00006","2014-07-08 00:00:00",351,"C",9
6855,"0520-00006","2014-07-08 00:00:00",351,"E",17
6855,"0520-00006","2014-07-08 00:00:00",351,"B",4
6855,"0520-00006","2014-07-08 00:00:00",351,"D",9
6855,"0520-00006","2014-07-08 00:00:00",51,"E",22
6855,"0520-00006","2014-07-08 00:00:00",51,"C",19
6855,"0520-00006","2014-07-08 00:00:00",51,"B",10
6855,"0520-00006","2014-07-08 00:00:00",51,"D",18
6856,"0520-00007","2014-07-08 00:00:00",274,"C",8
6856,"0520-00007","2014-07-08 00:00:00",274,"C",7
6856,"0520-00007","2014-07-08 00:00:00",274,"D",8
6856,"0520-00007","2014-07-08 00:00:00",334,"D",4
6856,"0520-00007","2014-07-08 00:00:00",334,"D",8
6856,"0520-00007","2014-07-08 00:00:00",334,"B",8
6856,"0520-00007","2014-07-08 00:00:00",334,"C",17
6857,"0570-00007","2014-08-05 00:00:00",180,"C",4
6857,"0570-00007","2014-08-05 00:00:00",120,"E",14
6857,"0570-00007","2014-08-05 00:00:00",120,"D",4
6861,"0570-00017","2014-07-21 00:00:00",132,"C",7
6861,"0570-00017","2014-07-21 00:00:00",72,"E",32
6862,"0570-00023","2014-07-21 00:00:00",256,"C",7
6863,"0570-00025","2014-07-18 00:00:00",276,"C",6
6864,"0590-00005","2014-08-05 00:00:00",72,"B",4
6865,"0590-00009","2014-08-06 00:00:00",90,"B",4
6865,"0590-00009","2014-08-06 00:00:00",90,"D",6
6865,"0590-00009","2014-08-06 00:00:00",90,"B",4
6865,"0590-00009","2014-08-06 00:00:00",90,"C",4
6865,"0590-00009","2014-08-06 00:00:00",150,"C",4
6865,"0590-00009","2014-08-06 00:00:00",150,"D",5
6866,"0590-00013","2014-08-06 00:00:00",12,"B",4
6866,"0590-00013","2014-08-06 00:00:00",72,"C",4
6867,"0590-00021","2014-08-05 00:00:00",194,"E",8
6867,"0590-00021","2014-08-05 00:00:00",194,"C",5
6867,"0590-00021","2014-08-05 00:00:00",134,"D",13
6869,"0510-00005","2014-07-07 00:00:00",284,"C",6
6869,"0510-00005","2014-07-07 00:00:00",284,"D",9
6869,"0510-00005","2014-07-07 00:00:00",284,"C",3
6869,"0510-00005","2014-07-07 00:00:00",224,"E",7
6869,"0510-00005","2014-07-07 00:00:00",224,"B",4
6869,"0510-00005","2014-07-07 00:00:00",224,"D",12
6871,"0600-00002","2014-07-09 00:00:00",102,"C",8
6872,"0600-00003","2014-07-09 00:00:00",294,"D",4
6873,"0600-00004","2014-07-10 00:00:00",219,"B",5
6873,"0600-00004","2014-07-10 00:00:00",219,"B",5
6873,"0600-00004","2014-07-10 00:00:00",219,"C",5
6874,"0600-00005","2014-07-10 00:00:00",79,"D",4
6874,"0600-00005","2014-07-10 00:00:00",139,"E",6
6876,"0600-00007","2014-07-09 00:00:00",313,"E",10
6877,"0600-00008","2014-07-10 00:00:00",263,"B",4
6877,"0600-00008","2014-07-10 00:00:00",263,"C",12
6877,"0600-00008","2014-07-10 00:00:00",263,"B",8
6877,"0600-00008","2014-07-10 00:00:00",203,"C",18
6877,"0600-00008","2014-07-10 00:00:00",203,"D",9
6877,"0600-00008","2014-07-10 00:00:00",203,"B",5
6878,"0600-00009","2014-07-09 00:00:00",46,"C",4
6879,"0600-00010","2014-07-09 00:00:00",280,"B",4
6879,"0600-00010","2014-07-09 00:00:00",280,"E",14
6879,"0600-00010","2014-07-09 00:00:00",220,"B",7
6879,"0600-00010","2014-07-09 00:00:00",220,"E",21
6879,"0600-00010","2014-07-09 00:00:00",220,"E",14
6880,"0600-00011","2014-07-09 00:00:00",344,"B",6
6882,"0070-00001","2014-08-25 00:00:00",343,"C",6
6882,"0070-00001","2014-08-25 00:00:00",343,"C",3
6882,"0070-00001","2014-08-25 00:00:00",343,"C",8
6882,"0070-00001","2014-08-25 00:00:00",43,"D",4
6882,"0070-00001","2014-08-25 00:00:00",43,"C",8
6882,"0070-00001","2014-08-25 00:00:00",43,"C",7
6882,"0070-00001","2014-08-25 00:00:00",343,"C",10
6882,"0070-00001","2014-08-25 00:00:00",343,"D",4
6883,"0070-00002","2014-08-21 00:00:00",24,"D",4
6883,"0070-00002","2014-08-21 00:00:00",24,"D",4
6883,"0070-00002","2014-08-21 00:00:00",324,"C",4
6883,"0070-00002","2014-08-21 00:00:00",324,"C",5
6884,"0070-00003","2014-08-26 00:00:00",42,"D",5
6884,"0070-00003","2014-08-26 00:00:00",102,"A",5
6884,"0070-00003","2014-08-26 00:00:00",102,"A",9
6885,"0070-00024","2014-08-25 00:00:00",132,"A",10
6885,"0070-00024","2014-08-25 00:00:00",132,"B",4
6885,"0070-00024","2014-08-25 00:00:00",192,"C",4
6885,"0070-00024","2014-08-25 00:00:00",192,"B",6
6888,"0070-00007","2010-08-10 00:00:00",300,"B",6
6889,"0070-00008","2010-09-17 00:00:00",340,"E",4
6889,"0070-00008","2010-09-17 00:00:00",340,"B",24
6890,"0070-00009","2010-08-17 00:00:00",294,"C",4
6890,"0070-00009","2010-08-17 00:00:00",294,"D",6
6890,"0070-00009","2010-08-17 00:00:00",4,"C",4
6890,"0070-00009","2010-08-17 00:00:00",4,"D",6
6891,"0070-00010","2010-08-10 00:00:00",236,"A",4
6891,"0070-00010","2010-08-10 00:00:00",176,"C",10
6892,"0100-00004","2014-08-21 00:00:00",27,"D",4
6892,"0100-00004","2014-08-21 00:00:00",27,"C",5
6892,"0100-00004","2014-08-21 00:00:00",27,"C",4
6892,"0100-00004","2014-08-21 00:00:00",27,"D",14
6892,"0100-00004","2014-08-21 00:00:00",27,"C",4
6892,"0100-00004","2014-08-21 00:00:00",87,"E",8
6893,"0100-00007","2014-08-19 00:00:00",25,"B",4
6893,"0100-00007","2014-08-19 00:00:00",25,"B",3
6893,"0100-00007","2014-08-19 00:00:00",25,"D",5
6893,"0100-00007","2014-08-19 00:00:00",25,"D",6
6893,"0100-00007","2014-08-19 00:00:00",325,"D",9
6894,"0100-00009","2014-08-19 00:00:00",236,"E",9
6894,"0100-00009","2014-08-19 00:00:00",236,"B",4
6895,"0100-00001","2013-07-01 00:00:00",6,"A",4
6895,"0100-00001","2013-07-01 00:00:00",6,"C",5
6895,"0100-00001","2013-07-01 00:00:00",306,"C",3
6895,"0100-00001","2013-07-01 00:00:00",306,"C",4
6895,"0100-00001","2013-07-01 00:00:00",306,"A",3
6895,"0100-00001","2013-07-01 00:00:00",306,"A",4
6896,"0100-00002","2013-07-01 00:00:00",296,"C",3
6896,"0100-00002","2013-07-01 00:00:00",296,"B",13
6896,"0100-00002","2013-07-01 00:00:00",296,"B",4
6896,"0100-00002","2013-07-01 00:00:00",296,"D",5
6896,"0100-00002","2013-07-01 00:00:00",236,"D",3
6899,"0100-00006","2013-07-02 00:00:00",196,"C",3
6900,"0100-00008","2013-07-01 00:00:00",229,"E",6
6900,"0100-00008","2013-07-01 00:00:00",229,"D",8
6900,"0100-00008","2013-07-01 00:00:00",289,"B",15
6901,"0150-00007","2014-09-11 00:00:00",340,"B",4
6901,"0150-00007","2014-09-11 00:00:00",340,"C",26
6901,"0150-00007","2014-09-11 00:00:00",340,"C",5
6901,"0150-00007","2014-09-11 00:00:00",340,"B",16
6901,"0150-00007","2014-09-11 00:00:00",340,"C",4
6902,"0150-00010","2014-09-15 00:00:00",50,"C",6
6903,"0150-00013","2014-09-15 00:00:00",47,"C",4
6903,"0150-00013","2014-09-15 00:00:00",47,"C",19
6903,"0150-00013","2014-09-15 00:00:00",47,"A",7
6903,"0150-00013","2014-09-15 00:00:00",47,"A",11
6904,"0150-00014","2014-09-12 00:00:00",65,"C",12
6905,"0440-00002","2014-07-02 00:00:00",40,"D",14
6905,"0440-00002","2014-07-02 00:00:00",100,"C",5
6905,"0440-00002","2014-07-02 00:00:00",100,"D",19
6906,"0440-00005","2014-07-02 00:00:00",289,"D",5
6907,"0440-00006","2014-07-02 00:00:00",145,"B",4
6907,"0440-00006","2014-07-02 00:00:00",145,"C",3
6907,"0440-00006","2014-07-02 00:00:00",145,"C",17
6907,"0440-00006","2014-07-02 00:00:00",205,"C",6
6910,"0470-00002","2014-08-18 00:00:00",138,"D",4
6910,"0470-00002","2014-08-18 00:00:00",138,"B",6
6910,"0470-00002","2014-08-18 00:00:00",138,"D",4
6910,"0470-00002","2014-08-18 00:00:00",138,"E",8
6910,"0470-00002","2014-08-18 00:00:00",198,"C",6
6910,"0470-00002","2014-08-18 00:00:00",198,"B",4
6911,"0470-00004","2014-08-18 00:00:00",47,"C",11
6912,"0470-00006","2014-08-18 00:00:00",242,"B",6
6915,"0470-00013","2012-09-27 00:00:00",302,"C",3
6915,"0470-00013","2012-09-27 00:00:00",302,"C",8
6916,"0470-00021","2012-09-26 00:00:00",295,"E",6
6916,"0470-00021","2012-09-26 00:00:00",295,"C",11
6917,"0471-00015","2014-08-27 00:00:00",118,"B",7
6918,"0471-00017","2014-08-27 00:00:00",190,"A",5
6918,"0471-00017","2014-08-27 00:00:00",150,"A",4
6920,"0471-00022","2014-08-27 00:00:00",106,"C",6
6921,"0471-00023","2014-08-27 00:00:00",356,"C",30
6921,"0471-00023","2014-08-27 00:00:00",296,"D",22
