"InvID","PlotID","Invdate","Treenum","Species","dbh","Toppres","Woodpeck","Barkcond","Theight","Cdeath","Yrdeath","Whard","Nesthole","Limbcond","Comment"
2537,"0190-00005","1997-07-07 00:00:00",10,"IC",12.5,"N","N",90,56,"U",4,2,0,"X","WITNESS TREE DIST 14.9 AZ 142"
2537,"0190-00005","1997-07-07 00:00:00",12,"IC",8.30000019073486,"N","N",95,28,"U",4,3,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",23,"IC",6.40000009536743,"Y","N",50,39,"U",4,2,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",26,"IC",9,"N","Y",85,26,"U",4,2,2,"X",""
2537,"0190-00005","1997-07-07 00:00:00",29,"IC",6.90000009536743,"Y","N",100,26,"U",9,3,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",30,"IC",11.6000003814697,"N","N",100,51,"U",9,2,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",31,"IC",6.59999990463257,"Y","N",85,30,"U",9,4,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",33,"IC",5.59999990463257,"Y","N",85,30,"U",9,2,0,"X",""
2537,"0190-00005","1997-07-07 00:00:00",38,"IC",10.5,"N","N",100,19,"U",9,4,0,"X",""
2538,"0190-00007","1997-07-07 00:00:00",4,"IC",6.09999990463257,"N","N",85,24,"U",4,3,0,"X","BURNED"
2539,"0190-00010","1997-07-08 00:00:00",13,"BO",34.5,"N","Y",0,19,"U",4,4,0,"X","1/100"
2539,"0190-00010","1997-07-08 00:00:00",41,"IC",4.19999980926514,"Y","N",60,25,"U",4,3,0,"X","1/100"
2540,"0190-00016","1997-07-07 00:00:00",4,"IC",5.09999990463257,"Y","N",100,24,"N",4,3,0,"X"," "
2540,"0190-00016","1997-07-07 00:00:00",26,"IC",10.8999996185303,"N","Y",95,31,"N",4,3,4,"X",""
2540,"0190-00016","1997-07-07 00:00:00",28,"IC",9.89999961853027,"N","N",90,9,"N",4,3,0,"E",""
2540,"0190-00016","1997-07-07 00:00:00",33,"WF",5.80000019073486,"N","Y",40,10,"N",4,4,0,"E",""
2540,"0190-00016","1997-07-07 00:00:00",35,"IC",15.6999998092651,"N","N",100,30,"N",4,3,0,"X","1/100"
2540,"0190-00016","1997-07-07 00:00:00",36,"IC",6.5,"Y","N",100,37,"N",4,3,0,"X",""
